,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,Traffic per Lane,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TotalVeh_hours
0,320,2050,1NB,1,NB,Night,6,OP,NT,0.7,55,6254.8511651611725,1,6,70,3600,1,5,0.5,0,1553.2,53.8,7.9,401.8,52.2,1.5817153228325078,5.15,2.575,0.45662790077524257,0.45662790077524257,3.635,0.708,1553.2,53.8,7.9,401.8,52.2,2068.9,3100.2999999999997,0.95,0.3875375,3100.2999999999997,0.0,1.0,0.0,1242.5600000000002,43.04,6.32,321.44000000000005,41.760000000000005,1655.1200000000001,0.9417630364349153,2.825289109304746,2.825289109304746,2.825289109304746,2.825289109304746,0.2025695440267515,0.20255088241204983,0.20254903082041215,0.2025648903627455,68.33669041640546,205.0100712492164,205.0100712492164,205.0100712492164,54.702315694089705,69.99714028301993,0.3213131704237913,0.6000245128612556,0.7677919932105887,-0.1677674803493331,0.0029089407019575546,251.70481262588038,1301.4951873741197,8.717789979014624,45.08221002098537,1.2801098747850048,6.6198901252149955,65.11245835820093,336.6875416417991,326.81517083788094,1742.0848291621191,10452.508974972716,477.03588726188207,238.51794363094103,2623.264112738118,0.6592341255044407,1.977702376513322,1.977702376513322,1.977702376513322,1.3746447710012522,314.4783359733218,165.93240203668137,17.241193959441244,2.531676341560475,128.7730636356387,1886.8700158399308,995.5944122200882,103.44716375664746,15.19005804936285,772.6383818138322,1510.2288757552824,52.30673987408774,7.680659248710029,390.6747501492056,1960.8910250272857,12413.400000000001
1,321,2050,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,7396.1,110.7,72.8,461.9,31.6,1.5817153228325078,5.15,2.575,0.3214285714285714,0.3214285714285714,3.479,0.715,7396.1,110.7,72.8,461.9,31.6,8073.1,9427.099999999999,0.95,1.1783875,9427.099999999999,0.0,1.0,0.0,5916.880000000001,88.56,58.24,369.52,25.28,6458.4800000000005,1.4141056814932182,4.2423170444796545,4.2423170444796545,4.2423170444796545,4.2423170444796545,0.16894216400462667,0.16880805535107457,0.16880589593656814,0.1688280599079685,64.36831214171598,193.10493642514788,193.10493642514788,193.10493642514788,47.73089276859952,69.6326635409586,0.4261164429007879,0.6031652081683647,0.8799332583955004,-0.2767680502271357,0.08140782633139573,999.6105113556956,6396.489488644304,14.949641381891164,95.75035861810883,9.831255379345729,62.96874462065427,62.38534469719252,399.51465530280745,1086.776752814125,6986.3232471858755,6986.3232471858755,1261.109235730984,630.554617865492,8165.990764269016,0.9898739770452527,2.969621931135758,2.969621931135758,2.969621931135758,1.640945788187802,1248.339214661528,989.4884323719011,44.39478291027868,29.195111585101472,185.26088779424677,1248.339214661528,989.4884323719011,44.39478291027868,29.195111585101472,185.26088779424677,999.6105113556956,14.949641381891164,9.831255379345729,62.38534469719252,1086.776752814125,8073.1
2,322,2050,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,9276.8,265.7,139.2,452.4,20.6,1.5817153228325078,5.15,2.575,0.3214285714285714,0.3214285714285714,3.479,0.715,9740.64,278.985,146.16,475.02,21.630000000000003,10662.435,11910.5,0.95,1.4888125,11910.5,0.0,1.0,0.0,7792.512,223.18800000000002,116.928,380.016,17.304000000000002,8529.948,2.2055023622080374,6.616507086624113,6.616507086624113,6.616507086624113,6.616507086624113,0.12118551454830513,0.12094873428242477,0.12093813398780746,0.12096437741789802,74.87447336846793,224.62342010540382,224.62342010540382,224.62342010540382,47.73089276859952,69.70632466642215,0.6927658777885475,0.6025278222742332,0.8799332583955004,-0.2774054361212672,0.08140782633139573,944.3395763438423,8796.300423656157,26.99430610702582,251.9906938929742,14.141054130926351,132.01894586907363,45.96839884883994,429.05160115116007,1031.4433354306345,9630.991664569365,9630.991664569365,1205.6508536042186,602.8254268021093,11300.374146395781,1.5438516535456261,4.631554960636879,4.631554960636879,4.631554960636879,2.5780047379064825,1861.3460639355685,1457.9202164470169,125.02561235894584,65.49506940872656,212.9051657208792,1861.3460639355685,1457.9202164470169,125.02561235894584,65.49506940872656,212.9051657208792,944.3395763438423,26.99430610702582,14.141054130926351,45.96839884883994,1031.4433354306345,10662.435
3,323,2050,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,6722.4641675502235,1,6,70,3600,1,5,0.5,0,6405.9,246.7,61.7,498.2,11.1,1.5817153228325078,5.15,2.575,0.4359424190733675,0.4359424190733675,3.479,0.715,6405.9,246.7,61.7,498.2,11.1,7223.599999999999,8859.0,0.95,1.107375,8859.0,0.0,1.0,0.0,5124.72,197.36,49.36000000000001,398.56,8.88,5778.88,2.57497746582499,7.724932397474971,7.724932397474971,7.724932397474971,7.724932397474971,0.29739965582364447,0.29730038147018867,0.2972906659317093,0.2973136306748506,47.44333368241228,142.33000104723683,142.33000104723683,142.33000104723683,27.048364533324058,65.5747449838648,0.4729303338018576,0.6404904816684295,1.5527741038928717,-0.9122836222244423,0.5523964181795558,1524.0899641925473,4881.810035807453,58.67520328695644,188.02479671304354,14.674267270389171,47.02573272961083,118.49732064176847,379.70267935823153,1715.9367553916616,5507.6632446083395,16522.98973382502,2099.6303377898894,1049.8151688949447,6759.369662210111,1.802484226077493,5.407452678232479,5.407452678232479,5.407452678232479,3.150757619349116,3784.5505644600335,2747.1481195800775,317.28338515988776,79.35040585236513,640.7686538677037,11353.6516933801,8241.444358740233,951.8501554796633,238.05121755709538,1922.3059616031112,4572.269892577642,176.0256098608693,44.02280181116751,355.4919619253054,5147.8102661749845,21670.8
4,324,2050,1NB,1,NB,MD,4,OP,MD,0.7,55,6606.808870043984,1,6,70,3600,1,5,0.5,0,5798.6,229.3,64.9,664.3,19.0,1.5817153228325078,5.15,2.575,0.44088216574791295,0.44088216574791295,3.482,0.708,5798.6,229.3,64.9,664.3,19.0,6776.1,8731.1,0.95,1.0913875,8731.1,0.0,1.0,0.0,4638.88,183.44000000000003,51.92000000000001,531.4399999999999,15.200000000000001,5420.880000000001,2.5749998168630537,7.724999450589161,7.724999450589161,7.724999450589161,7.724999450589161,0.30026817787194165,0.30017897312133457,0.30017035383882074,0.3002017704973703,47.13122025934452,141.39366077803356,141.39366077803356,141.39366077803356,26.991946903583763,65.7321739626518,0.4787271292068913,0.6389565028514632,1.55601965838276,-0.9170631555312967,0.5546683063224773,1392.9080449665928,4405.691955033408,55.06483082937762,174.23516917062238,15.584844771311575,49.31515522868843,159.53922891312246,504.7607710868775,1623.0969494804044,5153.003050519596,20612.012202078386,2083.4747585080277,1041.7373792540138,6647.625241491973,1.8024998718041374,5.407499615412412,5.407499615412412,5.407499615412412,3.3053768743231426,3755.4629851178765,2510.716572487235,297.76305153260904,84.27504210712948,862.7083189909025,15021.851940471506,10042.86628994894,1191.0522061304362,337.1001684285179,3450.83327596361,5571.632179866371,220.25932331751048,62.3393790852463,638.1569156524898,6492.387797921618,27104.4
5,325,2050,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,6061.1,189.8,50.6,515.6,12.7,1.5817153228325078,5.15,2.575,0.4891304347826087,0.4891304347826087,3.632,0.592,6061.1,189.8,50.6,515.6,12.7,6829.800000000001,8367.2,0.95,1.0459,8367.2,0.0,1.0,0.0,4848.88,151.84,40.480000000000004,412.48,10.16,5463.840000000001,2.5749968809303696,7.724990642791109,7.724990642791109,7.724990642791109,7.724990642791109,0.38371875558048835,0.3836533742242347,0.38364837685742276,0.38366504865016143,45.02343470016449,135.0703041004935,135.0703041004935,135.0703041004935,24.468412946887334,59.28799605845083,0.3666716313493748,0.7084064699807539,1.7164987402806968,-1.0080922702999429,0.6670036636510333,1860.6061995591183,4200.493800440882,58.25392834220779,131.54607165779223,15.530086295188475,35.069913704811526,158.2541592672186,357.3458407327814,2092.6443734637332,4737.155626536267,9474.311253072534,2556.7207212729627,1278.3603606364813,5810.479278727038,1.8024978166512586,5.407493449953776,5.407493449953776,5.407493449953776,3.146042378806521,4608.483517881547,3353.738612353107,315.0077359445653,83.97883991844859,855.7583296654262,9216.967035763095,6707.477224706214,630.0154718891306,167.95767983689717,1711.5166593308525,3721.2123991182366,116.50785668441559,31.06017259037695,316.5083185344372,4185.2887469274665,13659.600000000002
6,326,2050,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,5830.2,117.0,34.8,466.6,12.7,1.5817153228325078,5.15,2.575,0.4891304347826087,0.4891304347826087,3.632,0.592,6121.71,122.85000000000001,36.54,489.93000000000006,13.334999999999999,6784.365000000001,7723.5,0.95,0.9654375,7723.5,0.0,1.0,0.0,4897.368,98.28000000000002,29.232,391.9440000000001,10.668,5427.492000000001,2.574999239747972,7.724997719243916,7.724997719243916,7.724997719243916,7.724997719243916,0.34406996357481495,0.34399587618820854,0.3439925266029909,0.34401010777106167,47.93012129714191,143.79036389142573,143.79036389142573,143.79036389142573,28.94957710167438,64.25536172742238,0.6397779788641321,0.6536419509731837,1.4507983951714034,-0.7971564441982197,0.4810134220745279,1685.0372293724645,4436.672770627536,33.80791471177714,89.04208528822286,10.05558953765863,26.48441046234137,134.83269768022103,355.09730231977903,1863.733431302121,4920.63156869788,9841.26313739576,2221.1258351614347,1110.5629175807173,5888.549164838566,1.8024994678235804,5.407498403470741,5.407498403470741,5.407498403470741,3.0687850745529337,4003.578135847692,3037.2787092067874,182.81624482860983,54.37558437084613,729.1075974414483,8007.156271695384,6074.557418413575,365.63248965721965,108.75116874169225,1458.2151948828966,3370.074458744929,67.61582942355427,20.11117907531726,269.66539536044206,3727.466862604242,13568.730000000001
7,327,2050,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,5320.9,102.8,15.8,457.1,36.4,1.5817153228325078,5.15,2.575,0.4891304347826087,0.4891304347826087,3.632,0.592,5320.9,102.8,15.8,457.1,36.4,5933.0,7157.199999999999,0.95,0.8946499999999998,7157.199999999999,0.0,1.0,0.0,4256.72,82.24000000000001,12.64,365.68000000000006,29.12,4746.400000000001,2.5749997553629957,7.724999266088988,7.724999266088988,7.724999266088988,7.724999266088988,0.30429726210491337,0.30421255820119425,0.3042081388920592,0.30423054638278296,51.17770153075864,153.5331045922759,153.5331045922759,153.5331045922759,29.862166850696426,68.32048188007472,0.5545510900409962,0.6147497623585858,1.4064619024463225,-0.7917121400877367,0.44997787716697113,1295.308241547227,4025.5917584527724,25.01844078646622,77.78155921353378,3.8451908755956286,11.954809124404372,111.2510262012561,345.84897379874394,1435.422899410545,4497.577100589454,22487.88550294727,1715.6522151371807,857.8261075685904,5441.547784862819,1.802499828754097,5.407499486262291,5.407499486262291,5.407499486262291,3.0777020737793648,3092.4628239863555,2334.792883572647,135.28720569989963,20.792867684363813,601.589867029445,15462.314119931778,11673.964417863235,676.4360284994982,103.96433842181906,3007.949335147225,6476.541207736135,125.09220393233109,19.22595437797814,556.2551310062805,7177.114497052726,29665.0
8,328,2050,1SB,1,SB,Night,6,OP,NT,0.7,55,7424.484805932848,1,6,70,3600,1,5,0.5,0,2065.7,50.6,20.6,404.9,47.5,1.5817153228325078,5.15,2.575,0.4081823395119849,0.4081823395119849,3.635,0.708,2065.7,50.6,20.6,404.9,47.5,2589.2999999999997,3636.5,0.95,0.4545625,3636.5,0.0,1.0,0.0,1652.56,40.480000000000004,16.48,323.92,38.0,2071.44,0.965852830779504,2.8975584923385123,2.8975584923385123,2.8975584923385123,2.8975584923385123,0.18431880719703755,0.1842934359362946,0.1842922423965069,0.1843075284491446,71.63507190759576,214.9052157227873,214.9052157227873,214.9052157227873,54.69800979254515,69.99579847022528,0.31057401338547513,0.6000360152740583,0.7678524348380263,-0.1678164195639681,0.0029512498411638573,304.5978880215364,1761.1021119784634,7.460198286701206,43.139801713298795,3.037136154694434,17.562863845305568,59.70089461524692,345.19910538475307,374.79611707817895,2214.503882921821,13287.023297530926,515.1925751914641,257.59628759573206,3121.307424808536,0.6760969815456528,2.0282909446369586,2.0282909446369586,2.0282909446369586,1.327655715924782,348.32014500168066,205.9377126765415,15.131452630112209,6.160195760196234,121.0907839348307,2089.920870010084,1235.626276059249,90.78871578067326,36.9611745611774,726.5447036089842,1827.5873281292183,44.761189720207234,18.222816928166605,358.20536769148157,2248.776702469074,15535.8
9,329,2050,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,3851.5,156.6,66.4,528.3,50.6,1.5817153228325078,5.15,2.575,0.4891304347826087,0.4891304347826087,3.479,0.715,3851.5,156.6,66.4,528.3,50.6,4653.400000000001,6257.2,0.95,0.78215,6257.2,0.0,1.0,0.0,3081.2000000000003,125.28,53.120000000000005,422.64,40.480000000000004,3722.7200000000007,2.57499999496241,7.72499998488723,7.72499998488723,7.72499998488723,7.72499998488723,0.2244009105739056,0.22431353370878437,0.22430653868030706,0.2243423514509749,55.74505477214513,167.2351643164354,167.2351643164354,167.2351643164354,34.09932658088182,69.81746203499176,0.6913012054715433,0.6015687018091556,1.2316958782273366,-0.6301271764181811,0.3276416602136811,691.424085660318,3160.0759143396817,28.101999503036506,128.4980004969635,11.915163334697912,54.4848366653021,94.81605141724002,433.4839485827599,826.2572999152925,3827.1427000847075,3827.1427000847075,1095.9237284252413,547.9618642126206,5161.2762715747585,1.8024999964736867,5.40749998942106,5.40749998942106,5.40749998942106,3.4154053410039373,1975.4025166219271,1246.2919119645453,151.96156201538054,64.43124560632916,512.7177970356721,1975.4025166219271,1246.2919119645453,151.96156201538054,64.43124560632916,512.7177970356721,691.424085660318,28.101999503036506,11.915163334697912,94.81605141724002,826.2572999152925,4653.400000000001
